Date,Close
8/18/1999,"1,332.85"
8/19/1999,"1,323.59"
8/20/1999,"1,336.61"
8/23/1999,"1,360.22"
8/24/1999,"1,363.50"
8/25/1999,"1,381.79"
8/26/1999,"1,362.01"
8/27/1999,"1,348.27"
8/30/1999,"1,324.02"
8/31/1999,"1,320.41"
9/1/1999,"1,331.07"
9/2/1999,"1,319.11"
9/3/1999,"1,357.24"
9/7/1999,"1,350.45"
9/8/1999,"1,344.15"
9/9/1999,"1,347.66"
9/10/1999,"1,351.66"
9/13/1999,"1,344.13"
9/14/1999,"1,336.29"
9/15/1999,"1,317.97"
9/16/1999,"1,318.48"
9/17/1999,"1,335.42"
9/20/1999,"1,335.53"
9/21/1999,"1,307.58"
9/22/1999,"1,310.51"
9/23/1999,"1,280.41"
9/24/1999,"1,277.36"
9/27/1999,"1,283.31"
9/28/1999,"1,282.20"
9/29/1999,"1,268.37"
9/30/1999,"1,282.71"
10/1/1999,"1,282.81"
10/4/1999,"1,304.60"
10/5/1999,"1,301.35"
10/6/1999,"1,325.40"
10/7/1999,"1,317.64"
10/8/1999,"1,336.02"
10/11/1999,"1,335.21"
10/12/1999,"1,313.04"
10/13/1999,"1,285.55"
10/14/1999,"1,283.42"
10/15/1999,"1,247.41"
10/18/1999,"1,254.13"
10/19/1999,"1,261.32"
10/20/1999,"1,289.43"
10/21/1999,"1,283.61"
10/22/1999,"1,301.65"
10/25/1999,"1,293.63"
10/26/1999,"1,281.91"
10/27/1999,"1,296.71"
10/28/1999,"1,342.44"
10/29/1999,"1,362.93"
11/1/1999,"1,354.12"
11/2/1999,"1,347.74"
11/3/1999,"1,354.93"
11/4/1999,"1,362.64"
11/5/1999,"1,370.23"
11/8/1999,"1,377.01"
11/9/1999,"1,365.28"
11/10/1999,"1,373.46"
11/11/1999,"1,381.46"
11/12/1999,"1,396.06"
11/15/1999,"1,394.39"
11/16/1999,"1,419.83"
11/17/1999,"1,410.71"
11/18/1999,"1,424.94"
11/19/1999,"1,422.00"
11/22/1999,"1,420.94"
11/23/1999,"1,404.64"
11/24/1999,"1,417.08"
11/26/1999,"1,416.62"
11/29/1999,"1,407.83"
11/30/1999,"1,388.91"
12/1/1999,"1,397.72"
12/2/1999,"1,409.04"
12/3/1999,"1,433.30"
12/6/1999,"1,423.33"
12/7/1999,"1,409.17"
12/8/1999,"1,403.88"
12/9/1999,"1,408.11"
12/10/1999,"1,417.04"
12/13/1999,"1,415.22"
12/14/1999,"1,403.17"
12/15/1999,"1,413.32"
12/16/1999,"1,418.78"
12/17/1999,"1,421.03"
12/20/1999,"1,418.09"
12/21/1999,"1,433.43"
12/22/1999,"1,436.13"
12/23/1999,"1,458.34"
12/27/1999,"1,457.10"
12/28/1999,"1,457.66"
12/29/1999,"1,463.46"
12/30/1999,"1,464.47"
12/31/1999,"1,469.25"
1/3/2000,"1,455.22"
1/4/2000,"1,399.42"
1/5/2000,"1,402.11"
1/6/2000,"1,403.45"
1/7/2000,"1,441.47"
1/10/2000,"1,457.60"
1/11/2000,"1,438.56"
1/12/2000,"1,432.25"
1/13/2000,"1,449.68"
1/14/2000,"1,465.15"
1/18/2000,"1,455.14"
1/19/2000,"1,455.90"
1/20/2000,"1,445.57"
1/21/2000,"1,441.36"
1/24/2000,"1,401.53"
1/25/2000,"1,410.03"
1/26/2000,"1,404.09"
1/27/2000,"1,398.56"
1/28/2000,"1,360.16"
1/31/2000,"1,394.46"
2/1/2000,"1,409.28"
2/2/2000,"1,409.12"
2/3/2000,"1,424.97"
2/4/2000,"1,424.37"
2/7/2000,"1,424.24"
2/8/2000,"1,441.72"
2/9/2000,"1,411.70"
2/10/2000,"1,416.83"
2/11/2000,"1,387.12"
2/14/2000,"1,389.94"
2/15/2000,"1,402.05"
2/16/2000,"1,387.67"
2/17/2000,"1,388.26"
2/18/2000,"1,346.09"
2/22/2000,"1,352.17"
2/23/2000,"1,360.69"
2/24/2000,"1,353.43"
2/25/2000,"1,333.36"
2/28/2000,"1,348.05"
2/29/2000,"1,366.42"
3/1/2000,"1,379.19"
3/2/2000,"1,381.76"
3/3/2000,"1,409.17"
3/6/2000,"1,391.28"
3/7/2000,"1,355.62"
3/8/2000,"1,366.70"
3/9/2000,"1,401.69"
3/10/2000,"1,395.07"
3/13/2000,"1,383.62"
3/14/2000,"1,359.15"
3/15/2000,"1,392.15"
3/16/2000,"1,458.47"
3/17/2000,"1,464.47"
3/20/2000,"1,456.63"
3/21/2000,"1,493.87"
3/22/2000,"1,500.64"
3/23/2000,"1,527.35"
3/24/2000,"1,527.46"
3/27/2000,"1,523.86"
3/28/2000,"1,507.73"
3/29/2000,"1,508.52"
3/30/2000,"1,487.92"
3/31/2000,"1,498.58"
4/3/2000,"1,505.97"
4/4/2000,"1,494.73"
4/5/2000,"1,487.37"
4/6/2000,"1,501.34"
4/7/2000,"1,516.35"
4/10/2000,"1,504.46"
4/11/2000,"1,500.59"
4/12/2000,"1,467.17"
4/13/2000,"1,440.51"
4/14/2000,"1,356.56"
4/17/2000,"1,401.44"
4/18/2000,"1,441.61"
4/19/2000,"1,427.47"
4/20/2000,"1,434.54"
4/24/2000,"1,429.86"
4/25/2000,"1,477.44"
4/26/2000,"1,460.99"
4/27/2000,"1,464.92"
4/28/2000,"1,452.43"
5/1/2000,"1,468.25"
5/2/2000,"1,446.29"
5/3/2000,"1,415.10"
5/4/2000,"1,409.57"
5/5/2000,"1,432.63"
5/8/2000,"1,424.17"
5/9/2000,"1,412.14"
